movie_title,video_id,user_id,rating,age,sex,occupation,zip_code

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,4,36,M,administrator,05201

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,3,29,M,student,01002

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,5,53,M,lawyer,90703

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,4,39,F,other,30329

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,3,28,F,other,06405

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,3,47,M,educator,29206

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,1,45,M,scientist,55106

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,3,49,F,educator,97301

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,1,21,M,entertainment,10309

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,2,30,M,programmer,06355

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,1,35,F,other,37212

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,1,40,M,librarian,02138

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,2,42,F,homemaker,95660

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,2,26,M,writer,30068

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,5,25,M,writer,40206

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,4,30,F,artist,48197

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,3,21,F,artist,94533

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,5,39,M,engineer,55107

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,4,49,M,engineer,21044

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,4,40,F,librarian,30030

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,1,32,M,writer,55369

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,3,41,M,programmer,94043

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,3,7,M,student,55436

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,4,24,M,artist,10003

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,4,28,F,student,78741

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,2,23,M,student,27510

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,3,38,F,administrator,42141

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,3,20,F,homemaker,42459

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,5,19,F,student,93117

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,3,23,M,student,55105

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,4,28,F,other,54467

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,4,41,M,entertainment,01040

"Scalp &amp; Neck Massage for Sleep �7�3 ASMR with Abby &amp; Lucy, Whispering, Long Hair, Serene Relaxation",61,15,4,38,M,scientist,27514

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,3,24,M,technician,85711

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,5,53,F,other,94043

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,1,23,M,writer,32067

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,5,24,M,technician,43537

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,4,33,F,other,15213

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,3,42,M,executive,98101

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,1,57,M,administrator,91344

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,3,36,M,administrator,05201

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,3,29,M,student,01002

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,1,53,M,lawyer,90703

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,2,39,F,other,30329

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,3,28,F,other,06405

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,2,47,M,educator,29206

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,1,45,M,scientist,55106

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,5,49,F,educator,97301

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,5,21,M,entertainment,10309

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,4,30,M,programmer,06355

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,3,35,F,other,37212

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,1,40,M,librarian,02138

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,4,42,F,homemaker,95660

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,2,26,M,writer,30068

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,2,25,M,writer,40206

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,2,30,F,artist,48197

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,4,21,F,artist,94533

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,4,39,M,engineer,55107

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,1,49,M,engineer,21044

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,4,40,F,librarian,30030

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,4,32,M,writer,55369

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,2,41,M,programmer,94043

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,2,7,M,student,55436

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,4,24,M,artist,10003

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,3,28,F,student,78741

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,1,23,M,student,27510

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,5,38,F,administrator,42141

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,1,20,F,homemaker,42459

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,2,19,F,student,93117

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,2,23,M,student,55105

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,4,28,F,other,54467

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,4,41,M,entertainment,01040

Full Body Yoga Workout | Weight Loss &amp; Toning Mountain Bootcamp - 4000m,62,15,3,38,M,scientist,27514

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,15,3,24,M,technician,85711

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,15,3,53,F,other,94043

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,15,2,23,M,writer,32067

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,15,1,24,M,technician,43537

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,15,4,33,F,other,15213

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,15,1,42,M,executive,98101

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,15,1,57,M,administrator,91344

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,15,2,36,M,administrator,05201

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,15,1,29,M,student,01002

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,15,1,53,M,lawyer,90703

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,15,1,39,F,other,30329

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,15,4,28,F,other,06405

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,15,3,47,M,educator,29206

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,15,5,45,M,scientist,55106

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,15,4,49,F,educator,97301

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,15,3,21,M,entertainment,10309

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,16,5,30,M,programmer,06355

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,16,5,35,F,other,37212

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,16,5,40,M,librarian,02138

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,16,5,42,F,homemaker,95660

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,16,5,26,M,writer,30068

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,16,5,25,M,writer,40206

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,16,5,30,F,artist,48197

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,16,5,21,F,artist,94533

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,16,5,39,M,engineer,55107

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,16,2,49,M,engineer,21044

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,16,5,40,F,librarian,30030

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,16,5,32,M,writer,55369

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,16,2,41,M,programmer,94043

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,16,5,7,M,student,55436

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,16,4,24,M,artist,10003

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,16,5,28,F,student,78741

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,16,5,23,M,student,27510

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,16,4,38,F,administrator,42141

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,16,5,20,F,homemaker,42459

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,16,4,19,F,student,93117

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,16,5,23,M,student,55105

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,16,4,28,F,other,54467

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,16,5,41,M,entertainment,01040

Gentle Yoga Flow �7�3 Start Or End Your Day Perfectly | Fort De Soto,63,16,5,38,M,scientist,27514

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,5,24,M,technician,85711

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,4,53,F,other,94043

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,2,23,M,writer,32067

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,4,24,M,technician,43537

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,5,33,F,other,15213

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,5,42,M,executive,98101

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,5,57,M,administrator,91344

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,5,36,M,administrator,05201

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,5,29,M,student,01002

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,4,53,M,lawyer,90703

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,3,39,F,other,30329

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,5,28,F,other,06405

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,4,47,M,educator,29206

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,4,45,M,scientist,55106

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,5,49,F,educator,97301

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,5,21,M,entertainment,10309

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,5,30,M,programmer,06355

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,4,35,F,other,37212

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,3,40,M,librarian,02138

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,4,42,F,homemaker,95660

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,4,26,M,writer,30068

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,4,25,M,writer,40206

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,5,30,F,artist,48197

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,5,21,F,artist,94533

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,4,39,M,engineer,55107

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,5,49,M,engineer,21044

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,5,40,F,librarian,30030

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,5,32,M,writer,55369

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,5,41,M,programmer,94043

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,5,7,M,student,55436

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,5,24,M,artist,10003

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,5,28,F,student,78741

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,5,23,M,student,27510

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,5,38,F,administrator,42141

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,5,20,F,homemaker,42459

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,5,19,F,student,93117

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,5,23,M,student,55105

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,5,28,F,other,54467

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,5,41,M,entertainment,01040

Day 1 Summer Yoga Course - Energizing Power Flow,64,16,5,38,M,scientist,27514

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,5,24,M,technician,85711

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,5,53,F,other,94043

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,5,23,M,writer,32067

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,5,24,M,technician,43537

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,5,33,F,other,15213

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,5,42,M,executive,98101

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,5,57,M,administrator,91344

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,5,36,M,administrator,05201

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,4,29,M,student,01002

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,5,53,M,lawyer,90703

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,5,39,F,other,30329

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,1,28,F,other,06405

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,2,47,M,educator,29206

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,3,45,M,scientist,55106

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,4,49,F,educator,97301

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,5,21,M,entertainment,10309

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,5,30,M,programmer,06355

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,5,35,F,other,37212

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,3,40,M,librarian,02138

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,5,42,F,homemaker,95660

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,3,26,M,writer,30068

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,5,25,M,writer,40206

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,5,30,F,artist,48197

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,5,21,F,artist,94533

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,5,39,M,engineer,55107

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,5,49,M,engineer,21044

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,5,40,F,librarian,30030

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,5,32,M,writer,55369

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,5,41,M,programmer,94043

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,5,7,M,student,55436

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,5,24,M,artist,10003

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,3,28,F,student,78741

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,3,23,M,student,27510

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,3,38,F,administrator,42141

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,5,20,F,homemaker,42459

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,5,19,F,student,93117

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,5,23,M,student,55105

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,5,28,F,other,54467

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,5,41,M,entertainment,01040

"Kino Ashtanga Yoga Demo in Mysore, India",65,16,4,38,M,scientist,27514

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,5,24,M,technician,85711

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,2,53,F,other,94043

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,4,23,M,writer,32067

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,5,24,M,technician,43537

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,4,33,F,other,15213

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,1,42,M,executive,98101

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,4,57,M,administrator,91344

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,4,36,M,administrator,05201

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,5,29,M,student,01002

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,5,53,M,lawyer,90703

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,4,39,F,other,30329

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,4,28,F,other,06405

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,5,47,M,educator,29206

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,5,45,M,scientist,55106

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,5,49,F,educator,97301

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,5,21,M,entertainment,10309

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,4,30,M,programmer,06355

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,5,35,F,other,37212

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,4,40,M,librarian,02138

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,4,42,F,homemaker,95660

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,5,26,M,writer,30068

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,5,25,M,writer,40206

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,3,30,F,artist,48197

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,2,21,F,artist,94533

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,3,39,M,engineer,55107

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,2,49,M,engineer,21044

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,4,40,F,librarian,30030

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,2,32,M,writer,55369

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,1,41,M,programmer,94043

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,4,7,M,student,55436

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,3,24,M,artist,10003

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,1,28,F,student,78741

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,4,23,M,student,27510

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,5,38,F,administrator,42141

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,4,20,F,homemaker,42459

Total Body Yoga Workout (Will Make You Feel So Good!),66,16,3,19,F,student,93117

Total Body Yoga Workout (Will Make You Feel So Good!),66,17,4,23,M,student,55105

Total Body Yoga Workout (Will Make You Feel So Good!),66,17,4,28,F,other,54467

Total Body Yoga Workout (Will Make You Feel So Good!),66,17,3,41,M,entertainment,01040

Total Body Yoga Workout (Will Make You Feel So Good!),66,17,3,38,M,scientist,27514

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,17,4,24,M,technician,85711

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,17,3,53,F,other,94043

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,17,3,23,M,writer,32067

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,17,1,24,M,technician,43537

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,17,4,33,F,other,15213

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,17,4,42,M,executive,98101

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,17,5,57,M,administrator,91344

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,17,4,36,M,administrator,05201

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,17,2,29,M,student,01002

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,17,3,53,M,lawyer,90703

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,17,2,39,F,other,30329

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,17,1,28,F,other,06405

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,17,2,47,M,educator,29206

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,17,4,45,M,scientist,55106

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,17,4,49,F,educator,97301

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,17,3,21,M,entertainment,10309

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,17,4,30,M,programmer,06355

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,17,1,35,F,other,37212

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,17,2,40,M,librarian,02138

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,17,4,42,F,homemaker,95660

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,17,3,26,M,writer,30068

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,17,1,25,M,writer,40206

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,17,3,30,F,artist,48197

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,17,4,21,F,artist,94533

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,18,5,39,M,engineer,55107

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,18,3,49,M,engineer,21044

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,18,5,40,F,librarian,30030

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,18,5,32,M,writer,55369

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,18,5,41,M,programmer,94043

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,18,5,7,M,student,55436

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,18,5,24,M,artist,10003

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,18,5,28,F,student,78741

20 Minute Yoga (Full Body Stretch) | Fightmaster Yoga Videos,67,18,4,23,M,student,27510

